dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,round,independent_runs,accuracy_mean,accuracy_ci95,backdoor_asr_mean,backdoor_asr_ci95,target_effective_aggregation_share_mean,target_effective_aggregation_share_ci95,target_returned_updates_mean,target_returned_updates_ci95,target_aggregated_updates_mean,target_aggregated_updates_ci95,target_observed_node_rate_mean,target_observed_node_rate_ci95,target_limited_rate_mean,target_limited_rate_ci95,target_admitted_rate_mean,target_admitted_rate_ci95,target_rffl_removals_mean,target_rffl_removals_ci95,target_lease_expirations_mean,target_lease_expirations_ci95,target_lease_renewals_mean,target_lease_renewals_ci95
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,40,5,0.8366,0.008539543583458797,0.02351111111111111,0.009255639631168527,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,41,5,0.833,0.008247490821655247,0.018133333333333335,0.01009034458302676,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,42,5,0.83036,0.005830270291575753,0.018488888888888888,0.0094530102224512,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,43,5,0.8309599999999999,0.006662079885285428,0.017466666666666665,0.0069355576498492996,0.10381999954466666,0.038929499162602896,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,44,5,0.8350800000000002,0.00664864405557482,0.019688888888888888,0.01157341500646878,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,45,5,0.8351200000000001,0.0027237478369157115,0.02071111111111111,0.008169906353648225,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,46,5,0.83632,0.003849558910367851,0.021333333333333333,0.0034296975020140803,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,47,5,0.83124,0.00239096903540935,0.021733333333333334,0.012001007500311656,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,48,5,0.83596,0.007632750078303606,0.018444444444444447,0.010166266598372534,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,49,5,0.8357199999999999,0.0025543294967819634,0.020622222222222222,0.007486683639838647,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.5,50,5,0.8356000000000001,0.006766783998897127,0.018266666666666667,0.009125164059751488,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,5,0.75768,0.014613282805314811,0.030666666666666665,0.019965061724603442,0.05498368487685089,0.021731251187029652,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,5,0.78972,0.011197854367158727,0.03888888888888888,0.029824197290664968,0.054983684876850916,0.021731251187029663,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,5,0.80532,0.008941015447192911,0.03888888888888889,0.020737583216729263,0.0549836848768509,0.021731251187029656,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,5,0.8104799999999999,0.005304681569134368,0.05564444444444444,0.016987456904775988,0.0549836848768509,0.021731251187029663,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,5,0.8187599999999999,0.005869801574002421,0.08164444444444444,0.02256235896494903,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,5,0.8196,0.005608144210207241,0.10955555555555554,0.05691156480657761,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,5,0.8222400000000001,0.0036387323084188096,0.1451111111111111,0.07545031788958567,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,8,5,0.82204,0.009026478814767109,0.18435555555555555,0.10347634098448641,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,9,5,0.82372,0.005127335679335994,0.2092,0.10800593068531099,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,10,5,0.82864,0.0028768044550245286,0.2561333333333333,0.1491481200985152,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,11,5,0.82736,0.009079272662156893,0.2732888888888889,0.13663994103355753,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,12,5,0.8277599999999999,0.0059713582639145625,0.31897777777777775,0.1879621311919823,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,13,5,0.82592,0.008118621737621495,0.3369777777777777,0.18802763724141264,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,14,5,0.8319599999999999,0.003800384429263783,0.3744888888888889,0.16465465953770506,0.10381999954466663,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,15,5,0.8282399999999999,0.003561649926359138,0.3838222222222222,0.18159696206008363,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,16,5,0.8314400000000001,0.0033428214584670254,0.41884444444444446,0.1966069554418557,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,17,5,0.8315999999999999,0.007117670325221972,0.4774222222222222,0.17636114689290966,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,18,5,0.83452,0.0022322342380886357,0.4765777777777777,0.17883735987596153,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,19,5,0.8337200000000001,0.0038535617802341487,0.5181333333333333,0.18483379036013586,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,20,5,0.83424,0.0023453977915196596,0.5301777777777777,0.1961257973366511,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,21,5,0.8297599999999999,0.006620293481676542,0.5334222222222221,0.20247689713953437,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,22,5,0.83216,0.0062636995394024725,0.5446222222222222,0.19010578629130476,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,23,5,0.83004,0.010968047602537244,0.5684888888888889,0.16367622357506562,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,24,5,0.8347200000000001,0.004263809808195218,0.5893777777777778,0.17150800457516496,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,25,5,0.83396,0.004024983654929169,0.6113333333333333,0.1581325410934592,0.10381999954466666,0.038929499162602896,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,26,5,0.82684,0.013021971530228308,0.5883555555555555,0.19027663713033324,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,27,5,0.83636,0.004914856820105043,0.6337333333333334,0.19034522651461028,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,28,5,0.8358399999999999,0.004819831933944595,0.6427111111111111,0.18119098730192,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,29,5,0.83596,0.005755752180345071,0.647688888888889,0.1700381440907539,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,30,5,0.8358399999999999,0.006450441483025905,0.6671555555555555,0.16470435904124966,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,31,5,0.82584,0.02324360513714927,0.6829333333333334,0.18295716032044082,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,32,5,0.8302800000000001,0.019676829238604983,0.6711555555555556,0.17876399312778987,0.10381999954466666,0.0389294991626029,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,33,5,0.83628,0.002893902997588697,0.7008888888888889,0.15381309128508125,0.10381999954466663,0.038929499162602854,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,34,5,0.8382800000000001,0.00494363184180103,0.7133777777777778,0.1658110837147027,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,35,5,0.8385999999999999,0.004528244929659882,0.7203111111111111,0.14367718500623794,0.10381999954466666,0.038929499162602896,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,36,5,0.83816,0.002773111369628619,0.7143111111111111,0.155178577214509,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,37,5,0.8386800000000001,0.004245692067498323,0.7236,0.15728317601031833,0.10381999954466663,0.03892949916260286,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,38,5,0.83484,0.0075556044992887384,0.7208444444444444,0.18017431962800023,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,39,5,0.83764,0.00600996159399969,0.7437333333333334,0.1386164950155057,0.10381999954466663,0.038929499162602854,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,40,5,0.8385199999999999,0.005054655380544032,0.7450222222222223,0.1377548209056973,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,41,5,0.83644,0.005811730340011481,0.7509333333333333,0.1345096235918418,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,42,5,0.83392,0.004041039309279154,0.7521777777777777,0.14789590123478452,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,43,5,0.83564,0.0056174833410899275,0.763288888888889,0.14461612331060772,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,44,5,0.83528,0.0073700890900738805,0.7634666666666667,0.15619379780170725,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,45,5,0.8404400000000001,0.0022583270654429576,0.7778222222222222,0.14545785434568267,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,46,5,0.8407200000000001,0.001991313193339441,0.784,0.1312624690249428,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,47,5,0.8371999999999999,0.0029903228938904024,0.7852888888888889,0.14587350607056343,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,48,5,0.8412400000000002,0.0038687349140124044,0.7869333333333332,0.1302626810235486,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,49,5,0.83904,0.004089582062650748,0.7991111111111111,0.1282202488341779,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,50,5,0.8362400000000001,0.005441832406187688,0.7944444444444445,0.12102054905428156,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,1,5,0.75804,0.01077661350348736,0.0324,0.02129939833255015,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,2,5,0.79312,0.010663284340955943,0.026000000000000002,0.022313302198149133,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,3,5,0.8061999999999999,0.0070654936632918355,0.018444444444444444,0.011206441676143063,0.10381999954466663,0.038929499162602854,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,4,5,0.8031599999999999,0.021238915847848077,0.02053333333333333,0.009555545660675301,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,5,5,0.8177199999999999,0.005814912815566227,0.02168888888888889,0.008027008921821047,0.10381999954466663,0.038929499162602854,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,6,5,0.81556,0.014118325735854035,0.015866666666666668,0.00412321457881276,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,7,5,0.81572,0.015750643631276245,0.020622222222222222,0.0097757039438695,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,8,5,0.8185199999999998,0.007181499475271946,0.019066666666666666,0.009746454569638359,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,9,5,0.82004,0.0048070200241643515,0.017555555555555553,0.008020841415015847,0.10381999954466663,0.038929499162602896,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,10,5,0.8216800000000001,0.013814983761742942,0.01795555555555555,0.004972018312869945,0.10381999954466663,0.03892949916260286,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,11,5,0.82696,0.009376659801783326,0.019422222222222223,0.007590705407518935,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,12,5,0.82684,0.005534535337023503,0.02053333333333333,0.011086225257295922,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,13,5,0.81944,0.018407977616378125,0.0188,0.010911442782376995,0.10381999954466663,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,14,5,0.8314799999999998,0.002239130251544958,0.02031111111111111,0.006603787348366696,0.10381999954466666,0.038929499162602875,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,15,5,0.82772,0.004893479575133658,0.018355555555555556,0.007540388629917483,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,16,5,0.82996,0.003651421172830804,0.019777777777777776,0.007034743284629588,0.10381999954466666,0.03892949916260289,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,17,5,0.83188,0.005204927521157041,0.02168888888888889,0.007798491503915366,0.10381999954466663,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fashion_mnist,20,2,mixed_maturity,access_no_limited,dirichlet_lcb,benign_concept_drift,0.5,18,5,0.8326800000000001,0.004918619630522339,0.02022222222222222,0.0053003525610975325,0.10381999954466666,0.03892949916260288,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
