dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,repeat,stage,attacker_fraction,normal_nodes,target_initial_limited_rate,target_initial_admitted_rate,normal_initial_admitted_rate,target_onboarding_seconds_mean,normal_onboarding_seconds_mean,target_returned_updates_after_start,target_aggregated_updates_after_start,target_effective_aggregation_share_after_start,target_rffl_removals,normal_rffl_removals,update_payload_bytes,server_processing_seconds,configuration_runtime_seconds,controller_state_bytes,configured_access_lease_full_updates,final_accuracy,final_backdoor_asr,total_rounds,target_full_access_round_mean,target_promoted_rate,target_effective_aggregation_share_early,target_effective_aggregation_share_late,backdoor_asr_auc_after_start,backdoor_asr_at_round_8,backdoor_asr_growth_round_8_to_final,first_round_asr_ge_10pct,first_round_asr_ge_20pct,first_round_asr_ge_30pct,target_effective_aggregation_share_sustained,target_limited_returned_update_rate_after_start,target_full_weight_aggregated_update_rate_after_start,target_lease_expirations,target_lease_renewals,normal_lease_expirations,lease_full_updates
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,3,formal10,0.1,18,0.0,1.0,1.0,3.2093729972839355,14.88842127058241,98,98,0.13607974457311017,0,1,121199120,69.21872159,191.6261187,8351439,5,0.3405,0.04777777777777778,50,1.0,1.0,0.09492733063284887,0.13876359763886176,0.055839120370370365,0.115,-0.06722222222222222,8.0,nan,nan,0.1421885941810217,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,4,formal10,0.1,18,0.0,1.0,1.0,3.3377150297164917,11.220391048325432,98,98,0.10604233071742998,0,0,122920000,74.49219045999999,202.5341041,8318671,5,0.3405,0.21,50,1.0,1.0,0.1013215206754768,0.10635020963008611,0.10477430555555557,0.35833333333333334,-0.14833333333333334,4.0,4.0,8.0,0.10728444150638144,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,5,formal10,0.1,18,0.0,1.0,1.0,2.6780489683151245,10.444083399242825,98,98,0.12772655961790355,0,2,120707440,69.5653029,160.0958443,8331007,5,0.308,0.06944444444444445,50,1.0,1.0,0.0965995239773302,0.1297565836674445,0.1292708333333333,0.1461111111111111,-0.07666666666666666,5.0,6.0,48.0,0.13467875533300527,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,formal10,0.1,18,0.0,1.0,1.0,3.6098486185073853,3.0575389332241483,98,98,0.11500079379081722,0,0,122920000,74.06451254,139.5482385,8318671,5,0.3755,0.065,50,1.0,1.0,0.10572163368573882,0.11560595640487485,0.05212384259259261,0.042777777777777776,0.022222222222222227,7.0,nan,nan,0.11634557621106886,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,formal10,0.1,18,0.0,1.0,1.0,3.359200954437256,6.585663967662388,98,98,0.10627663652173257,0,1,122551240,73.99633197000003,165.2699487,8343271,5,0.317,0.01,50,1.0,1.0,0.10039620133861603,0.1066601431594132,0.06098958333333334,0.4222222222222222,-0.4122222222222222,5.0,5.0,8.0,0.10786652392874792,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,formal10,0.1,18,0.0,1.0,1.0,3.1774306297302246,6.208997037675646,98,98,0.09341837664500213,0,0,122920000,73.06994322,161.1113767,8347343,5,0.324,0.12166666666666667,50,1.0,1.0,0.09937954333333332,0.09302960490395162,0.08284143518518518,0.09055555555555556,0.031111111111111117,5.0,5.0,5.0,0.09207721521178257,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,formal10,0.1,18,0.0,1.0,1.0,2.9073069095611572,14.213255378935072,98,98,0.10942564002233167,0,0,122920000,71.49081798,191.1136643,8404663,5,0.363,0.051666666666666666,50,1.0,1.0,0.10299436632335217,0.10984507091732389,0.05879050925925927,0.0016666666666666668,0.05,2.0,2.0,nan,0.11146607856377216,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,0,formal10,0.1,18,0.0,1.0,1.0,3.0981377363204956,9.649319887161255,98,98,0.13738557937993856,0,1,121813720,63.97600061999997,215.8618414,8335031,5,0.344,0.4411111111111111,50,1.0,1.0,0.08857775392385171,0.14056869841366162,0.3602546296296296,0.0005555555555555556,0.4405555555555556,3.0,3.0,5.0,0.14894386430204443,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,formal10,0.1,18,0.0,1.0,1.0,2.178321599960327,14.446581496132744,98,98,0.124234989335798,0,0,122920000,65.65753733000001,185.7803631,8326887,5,0.3545,0.5605555555555556,50,1.0,1.0,0.09107607697025359,0.12639752709391036,0.30858217592592596,0.11777777777777777,0.4427777777777778,3.0,3.0,3.0,0.13401665448830508,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,formal10,0.1,18,0.0,1.0,1.0,2.3351645469665527,16.255907972653706,98,98,0.12930385329169478,0,1,121076200,65.02276413,190.6660097,8339175,5,0.3365,0.3372222222222222,50,1.0,1.0,0.09130916757975835,0.13178176755139934,0.39733217592592607,0.10166666666666667,0.23555555555555552,3.0,3.0,3.0,0.13708515508851593,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,formal10,0.1,18,0.0,1.0,1.0,2.3649619817733765,14.522914475864834,60,60,0.05286912460848171,1,0,118249040,63.70207831000002,185.821575,8220367,5,0.3385,0.20444444444444446,50,1.0,1.0,0.08400895750675627,0.050838265957979634,0.1734837962962963,0.0011111111111111111,0.20333333333333334,4.0,4.0,4.0,0.047544047142747396,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,formal10,0.1,18,0.0,1.0,1.0,3.037771224975586,11.250998258590698,98,98,0.13775266760724597,0,1,119355320,64.84710736000001,186.4237615,8322767,5,0.3135,0.5972222222222222,50,1.0,1.0,0.09290293907097064,0.14067764993551923,0.3752488425925926,0.31166666666666665,0.28555555555555556,2.0,2.0,8.0,0.14918499738984628,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,formal10,0.1,18,0.0,1.0,1.0,3.8194386959075928,11.17925688955519,98,98,0.1315595535392247,0,1,122674160,72.33255093,165.3653793,8298191,5,0.341,0.7844444444444445,50,1.0,1.0,0.08117208639609302,0.13484569270882954,0.360324074074074,0.043333333333333335,0.7411111111111112,6.0,6.0,7.0,0.14303512895461676,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,formal10,0.1,18,0.0,1.0,1.0,2.985167980194092,3.3581886423958673,98,98,0.1395974257712642,0,3,118371960,69.97001098999998,134.6999297,8199935,5,0.322,0.7488888888888889,50,1.0,1.0,0.09000540393336937,0.14283168804347818,0.2988541666666667,0.059444444444444446,0.6894444444444445,3.0,3.0,5.0,0.15192804187710826,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,formal10,0.1,18,0.0,1.0,1.0,1.8637011051177979,6.205978433291118,98,98,0.10157493063618858,0,0,122920000,68.62554902999999,160.2268097,8343271,5,0.346,0.2838888888888889,50,1.0,1.0,0.0967842149464036,0.10188736861115734,0.24980902777777772,0.04722222222222222,0.2366666666666667,6.0,12.0,12.0,0.10397846846050353,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,8,formal10,0.1,18,0.0,1.0,1.0,3.330428957939148,6.586040947172377,98,98,0.10623400241457681,0,2,119601160,70.87527750000001,166.8511219,8216247,5,0.354,0.39555555555555555,50,1.0,1.0,0.09312332604584452,0.10708904652960848,0.3279803240740741,0.13555555555555557,0.26,3.0,3.0,3.0,0.10963763612753637,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,9,formal10,0.1,18,0.0,1.0,1.0,2.8794949054718018,14.224295854568481,98,98,0.12149908292581409,0,1,121936640,71.04108275,191.1460643,8322767,5,0.3555,0.3844444444444444,50,1.0,1.0,0.09291261666666668,0.12336341768630356,0.3061458333333334,0.28833333333333333,0.09611111111111109,2.0,2.0,2.0,0.12700516570659895,0.0,1.0,0,0,0,0
