dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,round,independent_runs,accuracy_mean,accuracy_ci95,backdoor_asr_mean,backdoor_asr_ci95,target_effective_aggregation_share_mean,target_effective_aggregation_share_ci95,target_returned_updates_mean,target_returned_updates_ci95,target_aggregated_updates_mean,target_aggregated_updates_ci95,target_observed_node_rate_mean,target_observed_node_rate_ci95,target_limited_rate_mean,target_limited_rate_ci95,target_admitted_rate_mean,target_admitted_rate_ci95,target_rffl_removals_mean,target_rffl_removals_ci95,configured_access_lease_full_updates,target_lease_expirations_mean,target_lease_expirations_ci95,target_lease_renewals_mean,target_lease_renewals_ci95,lease_full_updates
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,10,0.24745,0.014688981154887655,0.08766666666666666,0.06951055147616089,0.0471718665779486,0.01145677887023617,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,10,0.26844999999999997,0.019402348189987217,0.07561111111111112,0.06436207021328422,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,10,0.26755,0.016935528129468743,0.14805555555555555,0.08114545336235943,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,10,0.27405,0.019278872302555657,0.1598888888888889,0.06398560612609608,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,8,10,0.28755000000000003,0.011803328733134593,0.1186666666666667,0.08297351659905632,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,9,10,0.28240000000000004,0.017152661556701938,0.10011111111111112,0.07550891950339311,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,10,10,0.286,0.01080296831504677,0.1808888888888889,0.09471627434837013,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,11,10,0.30095,0.01440067328532907,0.16649999999999998,0.10527319148297083,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,12,10,0.29430000000000006,0.017315479524425033,0.1451666666666667,0.08419273087261474,0.08968400000000001,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,13,10,0.2969,0.014326796928175565,0.2016111111111111,0.10319888950862997,0.08968399999999999,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,14,10,0.30665000000000003,0.016079227887641802,0.10899999999999999,0.0641324454879958,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,15,10,0.30294999999999994,0.015986488594927593,0.20566666666666666,0.11136220803964836,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,16,10,0.30565,0.017705023207443785,0.10666666666666666,0.0726662738959388,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,17,10,0.30865,0.013222873552490336,0.17400000000000002,0.09870703597840746,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,18,10,0.30705,0.012258222668678152,0.20305555555555554,0.10769847147370412,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,19,10,0.304,0.012097783013225925,0.229,0.09318581935536455,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,20,10,0.3255,0.015388951193998739,0.16277777777777777,0.07541571098258074,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,21,10,0.30779999999999996,0.013334367006519026,0.22233333333333333,0.09924428082425463,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,22,10,0.31775000000000003,0.014608244663721525,0.21522222222222226,0.08126084802961922,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,23,10,0.3189,0.015731347342553804,0.25822222222222224,0.1502162819845435,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,24,10,0.32599999999999996,0.00922751872042764,0.21816666666666662,0.09466750481278513,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,25,10,0.32439999999999997,0.014192219486369336,0.2506111111111111,0.08840369743439122,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,26,10,0.32565,0.00961978473072696,0.1882222222222222,0.12276953394124226,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,27,10,0.3225,0.01345407816547984,0.22633333333333333,0.11922500288590658,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,28,10,0.3357,0.011319830826083416,0.3032777777777778,0.10240046539186408,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,29,10,0.3364500000000001,0.008198824474951029,0.2381666666666667,0.11748406302495536,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,30,10,0.31775000000000003,0.013153027680904381,0.2217222222222222,0.12453459635490613,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,31,10,0.3326,0.008715423482735287,0.29361111111111116,0.0683802626006315,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,32,10,0.33065,0.008107465933481063,0.2747222222222222,0.0753557087135333,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,33,10,0.32199999999999995,0.012851008469856514,0.2613888888888889,0.09767336008715907,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,34,10,0.3339,0.015661615448273,0.32761111111111113,0.12004687710595828,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,35,10,0.3382,0.011061976796586508,0.2926111111111111,0.14464056596953417,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,36,10,0.33055,0.016568102824517563,0.27377777777777773,0.1395702231878934,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,37,10,0.33385,0.016945261819337844,0.3328888888888889,0.1402376771426433,0.08968399999999999,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,38,10,0.34854999999999997,0.01235754755236027,0.35444444444444445,0.09658254040586524,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,39,10,0.33870000000000006,0.011683189482279253,0.31516666666666665,0.12328935889214881,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,40,10,0.3407,0.015611069929398312,0.363,0.09847463839078552,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,41,10,0.3382,0.014839896586788344,0.34972222222222216,0.13076862506073217,0.089684,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,42,10,0.33785,0.014171421122576779,0.37427777777777776,0.1362314679423689,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,43,10,0.34619999999999995,0.010126786004708122,0.32761111111111113,0.1121672855295603,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,44,10,0.3499,0.01006426916760228,0.34905555555555556,0.08318577487359644,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,45,10,0.34665,0.01437261236401314,0.4,0.15375694286146785,0.089684,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,46,10,0.32985000000000003,0.013717796390500499,0.3943888888888889,0.17525152232158656,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,47,10,0.3477,0.008776210978519184,0.3915,0.0810543097638768,0.089684,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,48,10,0.34480000000000005,0.011861893588413644,0.37633333333333335,0.12394511306882675,0.08968400000000001,0.021302679858953216,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,49,10,0.34120000000000006,0.011904956552154592,0.3926666666666666,0.12710151406546477,0.08968399999999999,0.02130267985895321,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,50,10,0.3519,0.014154107652661013,0.3411111111111111,0.11359523544411454,0.08968400000000001,0.021302679858953212,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,1,10,0.15649999999999997,0.0329500186486281,0.27427777777777773,0.29505718251001317,0.09999999999999998,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,2,10,0.20534999999999998,0.018068997546914954,0.051555555555555556,0.09022540550914283,0.0975495548811749,0.0029386273805833652,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,3,10,0.22634999999999997,0.020531179389959874,0.10900000000000001,0.08756003387083615,0.09740401829159058,0.004765490611488223,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,4,10,0.24734999999999996,0.017406242241399052,0.10250000000000001,0.10914920168181326,0.09708055267528179,0.0031467077092973126,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,5,10,0.2703,0.01218348930097499,0.09916666666666667,0.0407847379334835,0.09727040398437176,0.0052216765954590655,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,6,10,0.26595,0.022377354244742985,0.10194444444444443,0.06453139005705948,0.09818264812685265,0.004476121198348891,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,7,10,0.28245,0.01165303737925549,0.06805555555555556,0.06582726772539715,0.100004265664698,0.007114980464257339,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,8,10,0.29734999999999995,0.014109093951184745,0.07594444444444444,0.03298140588224058,0.10113065393623107,0.00677649862323234,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,9,10,0.28125000000000006,0.014195674573169849,0.0785,0.06668091543597575,0.10442265892684377,0.006529290204636851,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,10,10,0.29445,0.014356185158790984,0.05444444444444444,0.0342330597588386,0.1107484938023606,0.009506561073357341,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,11,10,0.28945000000000004,0.012600179296081373,0.09227777777777778,0.0485122410575459,0.10765288771784451,0.009579111728269972,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,12,10,0.308,0.01834533680313162,0.09944444444444445,0.07436354880666526,0.10827263502254561,0.01168039533888501,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,13,10,0.30365,0.014978952225297064,0.06777777777777778,0.0605547371855767,0.10671838053939653,0.012437479560441236,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,14,10,0.29495,0.013358065181966007,0.12816666666666665,0.06364825810036706,0.11280186023954138,0.01114947169166333,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,15,10,0.30720000000000003,0.014385612165661104,0.07466666666666667,0.07858821160966707,0.1124705977623004,0.013391638280007468,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,16,10,0.30065,0.01667722001187506,0.05177777777777778,0.0458583386943089,0.10986608274557101,0.01586779646576625,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,17,10,0.30965000000000004,0.01323469350747998,0.07705555555555556,0.04107577973584928,0.10908726526676435,0.014073473878726279,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,18,10,0.32055,0.014832471140805065,0.09377777777777778,0.06019249536705416,0.10855370240717648,0.013940020748835897,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,19,10,0.31434999999999996,0.0184573865344302,0.0816111111111111,0.03935620283121412,0.10728177197532703,0.01315975229197772,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,20,10,0.3229000000000001,0.012160833622487613,0.07522222222222222,0.04948100730553296,0.1037204921367163,0.012237631214264246,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,21,10,0.3171,0.013054909661597204,0.1045,0.06140241807743906,0.10598001750878314,0.011251691842996897,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,22,10,0.31775,0.012821385372707755,0.08283333333333333,0.04453531745003884,0.10490926229409472,0.011683603388412369,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,23,10,0.3251,0.010356628863294068,0.08122222222222222,0.06320715975389186,0.10631252216333545,0.013111495244923829,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,24,10,0.34055,0.013393135822540057,0.07766666666666666,0.034019030007523925,0.10655068311638535,0.012237285307154485,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,25,10,0.3186,0.017882968814622393,0.12149999999999998,0.07772143652335788,0.1066913022452695,0.013814722896896347,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,26,10,0.3284,0.011099948254519926,0.05049999999999999,0.03443569606855734,0.11000591581990313,0.011241868928521673,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,27,10,0.3297,0.009773926871789273,0.05577777777777777,0.040465049551522705,0.1053525890029912,0.01292936077592171,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,28,10,0.32865,0.015781192379175194,0.06272222222222222,0.030047519090093136,0.11191288000217173,0.010603523778294455,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,29,10,0.3342,0.015247155571662807,0.054055555555555544,0.02993962671778797,0.11409833004036223,0.011992024696491833,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,30,10,0.34345,0.010327283585050442,0.051444444444444445,0.024835301576255627,0.11569012511089405,0.014691255251565465,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,31,10,0.34085,0.01103734120758309,0.09716666666666667,0.05079506340311417,0.11317882381201967,0.013893275479080012,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
cifar10,20,2,mixed_maturity,rffl_reputation,dirichlet_lcb,benign_concept_drift,0.5,32,10,0.3418,0.007916113649232214,0.06805555555555556,0.03570461918242923,0.11445559935161984,0.013543452723947228,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0
