dataset,client_count,attacker_count,cohort_mode,trust_estimator,attack_scenario,noniid_alpha,repeat,method_variant,control_variant,sustained_target_share_reduction,limited_returned_update_rate_increase,full_weight_aggregated_update_rate_reduction,asr_auc_reduction,round_8_asr_reduction,final_backdoor_asr_reduction,final_accuracy_difference,runtime_overhead_seconds,asr_ge_10pct_delay,asr_ge_20pct_delay,asr_ge_30pct_delay
cifar10,20,2,mixed_maturity,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,access_freshness_lease,access_full,0.029031760670337997,0.4666666666666667,0.4666666666666667,0.05709595959595959,-0.5588888888888889,-0.05833333333333335,-0.04149999999999998,37.79652729999998,-1.0,-4.0,-3.0
cifar10,20,2,mixed_maturity,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,access_freshness_lease,access_full,0.025819952464552334,0.4666666666666667,0.4666666666666667,0.002601010101010104,0.25666666666666665,0.09333333333333332,-0.015500000000000014,37.83402749999999,0.0,0.0,1.0
cifar10,20,2,mixed_maturity,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,access_freshness_lease,access_full,0.023645908683813582,0.4666666666666667,0.4666666666666667,0.04880681818181826,0.06833333333333336,0.033333333333333326,-0.021999999999999964,25.6675233,-1.0,-2.0,8.0
cifar10,20,2,mixed_maturity,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,access_freshness_lease,access_full,0.02377140731112526,0.4666666666666667,0.4666666666666667,0.06365530303030298,-0.0022222222222222227,0.043888888888888894,-0.028000000000000025,1.3009461999999985,3.0,9.0,14.0
cifar10,20,2,mixed_maturity,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,8,access_freshness_lease,access_full,0.02386219910305272,0.4666666666666667,0.4666666666666667,0.05233585858585868,0.061111111111111116,0.12222222222222223,-0.007500000000000007,4.8641467000000205,0.0,0.0,1.0
cifar10,20,2,mixed_maturity,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,9,access_freshness_lease,access_full,0.0149157447222878,0.4666666666666667,0.4666666666666667,-0.0035416666666666374,-0.21222222222222223,0.05611111111111111,-0.013000000000000012,-0.21447039999998196,0.0,-7.0,8.0
cifar10,20,2,mixed_maturity,dirichlet_lcb,benign_concept_drift,0.5,0,access_freshness_lease,rffl_reputation,0.05628134739005264,0.4666666666666667,0.4666666666666667,-0.019103535353535345,-0.05666666666666667,0.06,-0.032999999999999974,-18.381375100000014,-11.0,-22.0,nan
cifar10,20,2,mixed_maturity,dirichlet_lcb,benign_concept_drift,0.5,1,access_freshness_lease,rffl_reputation,0.09984800488940505,0.4666666666666667,0.4666666666666667,-0.008023989898989912,0.055,0.035,0.014999999999999958,37.98256359999999,3.0,0.0,nan
cifar10,20,2,mixed_maturity,dirichlet_lcb,benign_concept_drift,0.5,2,access_freshness_lease,rffl_reputation,0.04198462957416074,0.4666666666666667,0.4666666666666667,0.03615530303030305,0.00722222222222222,-0.016111111111111104,0.0,44.5262003,-2.0,-2.0,-6.0
cifar10,20,2,mixed_maturity,dirichlet_lcb,benign_concept_drift,0.5,3,access_freshness_lease,rffl_reputation,0.044695829716446284,0.4666666666666667,0.4666666666666667,-0.0008207070707070829,-0.028333333333333335,-0.0788888888888889,-0.022999999999999965,47.2089053,5.0,7.0,nan
