dataset,client_count,attacker_count,cohort_mode,variant,trust_estimator,attack_scenario,noniid_alpha,repeat,stage,attacker_fraction,normal_nodes,target_initial_limited_rate,target_initial_admitted_rate,normal_initial_admitted_rate,target_onboarding_seconds_mean,normal_onboarding_seconds_mean,target_returned_updates_after_start,target_aggregated_updates_after_start,target_effective_aggregation_share_after_start,target_rffl_removals,normal_rffl_removals,update_payload_bytes,server_processing_seconds,configuration_runtime_seconds,controller_state_bytes,configured_access_lease_full_updates,final_accuracy,final_backdoor_asr,total_rounds,target_full_access_round_mean,target_promoted_rate,target_effective_aggregation_share_early,target_effective_aggregation_share_late,backdoor_asr_auc_after_start,backdoor_asr_at_round_8,backdoor_asr_growth_round_8_to_final,first_round_asr_ge_10pct,first_round_asr_ge_20pct,first_round_asr_ge_30pct,target_effective_aggregation_share_sustained,target_limited_returned_update_rate_after_start,target_full_weight_aggregated_update_rate_after_start,target_lease_expirations,target_lease_renewals,normal_lease_expirations,lease_full_updates
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,0,formal,0.1,9,0.0,1.0,1.0,2.896249532699585,16.168119589487713,45,45,0.1259810550848593,0,0,61460000,28.871218189999997,161.8412566,6246071,5,0.3425,0.5422222222222223,50,1.0,1.0,0.08899760249999998,0.1295891968066156,0.33411616161616164,0.043333333333333335,0.49888888888888894,6.0,12.0,12.0,0.1295891968066156,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,1,formal,0.1,9,0.0,1.0,1.0,2.7909185886383057,19.464335097206963,45,45,0.11155467204869278,0,0,61460000,28.191120859999995,136.9108746,6254263,5,0.332,0.4766666666666667,50,1.0,1.0,0.11052518222368704,0.11165511008050472,0.26595959595959595,0.16666666666666666,0.31000000000000005,6.0,6.0,13.0,0.11165511008050472,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,2,formal,0.1,9,0.0,1.0,1.0,2.3740179538726807,12.784708261489868,45,45,0.1070292808888889,0,0,61460000,29.316352569999985,105.7885941,6246071,5,0.3095,0.7338888888888889,50,1.0,1.0,0.08305747749999999,0.1093679934146342,0.364621212121212,0.5372222222222223,0.19666666666666666,7.0,7.0,8.0,0.1093679934146342,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,3,formal,0.1,9,0.0,1.0,1.0,2.8851020336151123,12.839226802190145,45,45,0.1112319465430756,0,0,61460000,30.786505699999992,105.1016163,6229663,5,0.323,0.7733333333333333,50,1.0,1.0,0.10179061974552343,0.1121530515978994,0.3023169191919192,0.02388888888888889,0.7494444444444445,6.0,6.0,16.0,0.1121530515978994,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,4,formal,0.1,9,0.0,1.0,1.0,3.267256498336792,12.911270565456814,45,45,0.09830799846629065,0,0,61460000,29.41077069,105.8862983,6262479,5,0.3255,0.22055555555555556,50,1.0,1.0,0.08682201228294494,0.09942858248752612,0.2703724747474747,0.08277777777777778,0.13777777777777778,6.0,6.0,6.0,0.09942858248752612,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,5,formal,0.1,9,0.0,1.0,1.0,2.926908254623413,9.306337727440727,45,45,0.09794837642267817,0,0,61460000,28.317529649999997,100.0963394,6246071,5,0.349,0.41388888888888886,50,1.0,1.0,0.09281435523203588,0.09844925653734193,0.2551388888888889,0.0005555555555555556,0.41333333333333333,7.0,7.0,7.0,0.09844925653734193,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,6,formal,0.1,9,0.0,1.0,1.0,2.9549660682678223,2.6664784484439426,45,45,0.09090962517171622,0,0,61460000,29.6297213,75.0052556,6250239,5,0.3115,0.45444444444444443,50,1.0,1.0,0.09688461153115391,0.09032669966797399,0.2217676767676768,0.23333333333333334,0.2211111111111111,6.0,6.0,6.0,0.09032669966797399,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,7,formal,0.1,9,0.0,1.0,1.0,2.4688777923583984,9.68384477827284,45,45,0.10990014905984462,0,0,61460000,29.065722790000002,105.4299831,6246071,5,0.3165,0.6472222222222223,50,1.0,1.0,0.10271053224322366,0.1106015750938567,0.3168055555555555,0.2544444444444444,0.39277777777777784,7.0,8.0,12.0,0.1106015750938567,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,8,formal,0.1,9,0.0,1.0,1.0,2.894679069519043,6.196724918153551,45,45,0.10964329017349188,0,0,61460000,29.862219219999997,105.5316395,6250191,5,0.337,0.505,50,1.0,1.0,0.10623426250000001,0.10997587823903614,0.33843434343434337,0.335,0.16999999999999998,7.0,7.0,7.0,0.10997587823903614,0.0,1.0,0,0,0,0
cifar10,10,1,mixed_maturity,rffl_reputation,dirichlet_lcb,diverse_then_repeat_backdoor,0.5,9,formal,0.1,9,0.0,1.0,1.0,3.040728807449341,19.475283092922634,45,45,0.09967820342193627,0,0,61460000,26.40382835,131.1281181,6258431,5,0.314,0.2311111111111111,50,1.0,1.0,0.10296598500000002,0.09935744424327565,0.23486742424242424,0.021111111111111112,0.21,7.0,7.0,12.0,0.09935744424327565,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.1,0,formal,0.1,18,1.0,0.0,1.0,2.8963245153427124,9.96120798587799,90,90,0.06385393552420966,0,0,122920000,59.03447191,209.9623411,8425167,5,0.2695,0.01,50,5.0,1.0,0.08169999999999997,0.062075648663561744,0.06739267676767678,0.13,-0.12000000000000001,7.0,14.0,nan,0.062075648663561744,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.1,1,formal,0.1,18,1.0,0.0,1.0,2.4358924627304077,14.61625107129415,90,90,0.08718494799233789,0,0,122920000,61.08780524999998,184.1507837,8314575,5,0.3155,0.05611111111111111,50,5.0,1.0,0.11078,0.08481577716689662,0.10907196969696974,0.2727777777777778,-0.21666666666666667,8.0,8.0,10.0,0.08481577716689662,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.1,2,formal,0.1,18,1.0,0.0,1.0,2.7378525733947754,16.198150303628708,90,90,0.0953482166071325,0,0,122920000,62.68421778999999,183.7714701,8322791,5,0.3275,0.0077777777777777776,50,5.0,1.0,0.12086,0.0927797634943222,0.11368055555555558,0.024444444444444446,-0.01666666666666667,6.0,14.0,19.0,0.0927797634943222,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.1,3,formal,0.1,18,1.0,0.0,1.0,3.644047498703003,15.31213731235928,90,90,0.02166998172023101,0,0,122920000,60.502608739999985,178.8540572,8421071,5,0.2845,0.005,50,5.0,1.0,0.02808,0.021040084352942037,0.07378156565656566,0.04555555555555556,-0.04055555555555556,7.0,12.0,nan,0.021040084352942037,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.1,4,formal,0.1,18,1.0,0.0,1.0,2.965664863586426,11.43740791744656,90,90,0.0328471208016952,0,0,122920000,58.10721045000001,178.9088103,8425215,5,0.336,0.03611111111111111,50,5.0,1.0,0.04242,0.031902923935367124,0.06835858585858588,0.0005555555555555556,0.035555555555555556,7.0,7.0,7.0,0.031902923935367124,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.1,5,formal,0.1,18,1.0,0.0,1.0,3.381355047225952,11.205725616878933,90,90,0.010367275202938325,0,0,122920000,58.32077573,158.1386288,8433359,5,0.3315,0.09555555555555556,50,5.0,1.0,0.013480000000000002,0.010062542739006825,0.07210858585858584,0.021666666666666667,0.07388888888888889,6.0,7.0,7.0,0.010062542739006825,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.1,6,formal,0.1,18,1.0,0.0,1.0,4.110446453094482,3.3861109813054404,90,90,0.1284002973149523,0,0,122920000,64.86476336,133.1068818,8437503,5,0.311,0.2966666666666667,50,5.0,1.0,0.16118,0.12506458673015225,0.1624179292929293,0.1761111111111111,0.12055555555555558,6.0,10.0,10.0,0.12506458673015225,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.1,7,formal,0.1,18,1.0,0.0,1.0,3.6797159910202026,6.622957679960463,90,90,0.03680912940833839,0,0,122920000,62.747112540000025,158.6809682,8314575,5,0.34,0.028888888888888888,50,5.0,1.0,0.047480000000000015,0.035755254255031683,0.03327020202020203,0.0,0.028888888888888888,7.0,7.0,nan,0.035755254255031683,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.1,8,formal,0.1,18,1.0,0.0,1.0,2.763373613357544,6.777503636148241,90,90,0.0794148030760595,0,0,122920000,68.29934116999998,165.0213087,8404687,5,0.3365,0.015,50,5.0,1.0,0.10114000000000001,0.07723891238501239,0.076969696969697,0.02722222222222222,-0.012222222222222221,9.0,9.0,15.0,0.07723891238501239,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,0.1,9,formal,0.1,18,1.0,0.0,1.0,3.0395684242248535,14.397089891963535,90,90,0.08018698801104983,0,0,122920000,61.51206655000001,184.5049101,8421119,5,0.3145,0.04111111111111111,50,5.0,1.0,0.10209999999999994,0.07799173260836072,0.07544191919191919,0.0961111111111111,-0.05499999999999999,10.0,10.0,33.0,0.07799173260836072,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,10,0,formal,0.1,18,1.0,0.0,1.0,2.8005707263946533,9.65477889113956,90,90,0.08400485161417354,0,0,122920000,59.08138815000001,215.3551152,8412831,5,0.34,0.0044444444444444444,50,5.0,1.0,0.10684,0.08171436108668946,0.08181818181818183,0.0016666666666666668,0.0027777777777777775,7.0,9.0,nan,0.08171436108668946,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,10,1,formal,0.1,18,1.0,0.0,1.0,2.4173600673675537,14.37720168961419,90,90,0.07714855743906213,0,0,122920000,59.64187345,179.7211068,8400615,5,0.34,0.16,50,5.0,1.0,0.09831999999999995,0.0750296990265125,0.09668560606060606,0.025555555555555557,0.13444444444444445,6.0,6.0,22.0,0.0750296990265125,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,10,2,formal,0.1,18,1.0,0.0,1.0,3.249814033508301,16.072559158007305,90,90,0.08450487524181342,0,0,122920000,60.25902467,185.7975532,8339127,5,0.336,0.19944444444444445,50,5.0,1.0,0.10745999999999996,0.08220197448464056,0.08503156565656565,0.034444444444444444,0.165,9.0,11.0,nan,0.08220197448464056,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,10,3,formal,0.1,18,1.0,0.0,1.0,3.0803080797195435,14.74152147769928,90,90,0.07907708356659293,0,0,122920000,59.941707090000016,180.4838142,8396471,5,0.3375,0.06333333333333334,50,5.0,1.0,0.10071999999999998,0.07690967301947503,0.0652020202020202,0.025,0.03833333333333334,7.0,7.0,7.0,0.07690967301947503,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,10,4,formal,0.1,18,1.0,0.0,1.0,3.8237712383270264,11.423520909415352,90,90,0.0773895023006067,0,0,122920000,58.58384442,183.5489228,8326863,5,0.331,0.011666666666666667,50,5.0,1.0,0.09861999999999999,0.07526456611857181,0.07770833333333332,0.10944444444444444,-0.09777777777777777,8.0,9.0,nan,0.07526456611857181,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,10,5,formal,0.1,18,1.0,0.0,1.0,3.3607094287872314,11.191189395056831,90,90,0.09012824385442521,0,0,122920000,59.38656645000002,154.3764908,8330935,5,0.2855,0.034444444444444444,50,5.0,1.0,0.11442,0.08768677483297745,0.07529040404040402,0.014444444444444444,0.02,6.0,6.0,6.0,0.08768677483297745,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,10,6,formal,0.1,18,1.0,0.0,1.0,3.4630608558654785,3.041610770755344,90,90,0.07764654821202303,0,0,122920000,60.078917190000006,123.6212071,8339127,5,0.2975,0.024444444444444446,50,5.0,1.0,0.09893999999999996,0.07551513182935546,0.07429292929292931,0.018333333333333333,0.006111111111111112,7.0,7.0,7.0,0.07551513182935546,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,10,7,formal,0.1,18,1.0,0.0,1.0,3.622168779373169,6.407319148381551,90,90,0.07833755383701779,0,0,122920000,60.5026062,154.0142488,8330959,5,0.3235,0.08611111111111111,50,5.0,1.0,0.09979999999999997,0.07618873601137341,0.06794191919191919,0.18333333333333332,-0.09722222222222221,6.0,6.0,6.0,0.07618873601137341,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,10,8,formal,0.1,18,1.0,0.0,1.0,3.034609794616699,6.842275897661845,90,90,0.0802513527523207,0,0,122920000,59.67028866,154.757248,8310479,5,0.335,0.10166666666666667,50,5.0,1.0,0.10218000000000002,0.07805448478489907,0.08336489898989898,0.03777777777777778,0.06388888888888888,6.0,18.0,18.0,0.07805448478489907,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,benign_concept_drift,10,9,formal,0.1,18,1.0,0.0,1.0,3.329107165336609,14.432124217351278,90,90,0.08448874313113533,0,0,122920000,59.64311646999999,185.9526563,8408759,5,0.3435,0.2733333333333333,50,5.0,1.0,0.10744000000000004,0.08218624253483897,0.06190656565656565,0.03111111111111111,0.2422222222222222,6.0,6.0,6.0,0.08218624253483897,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,0,formal,0.1,18,1.0,0.0,1.0,3.529417037963867,9.671800229284498,90,90,0.06385393552420966,0,0,122920000,70.90061786000001,228.7380932,8408783,5,0.324,0.18333333333333332,50,5.0,1.0,0.0817,0.06207564866356175,0.19317550505050507,0.043333333333333335,0.13999999999999999,9.0,9.0,9.0,0.06207564866356175,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,1,formal,0.1,18,1.0,0.0,1.0,3.0549017190933228,14.750380953152975,90,90,0.08718494799233789,0,0,122920000,61.14065270999998,185.0223158,8343247,5,0.3445,0.3227777777777778,50,5.0,1.0,0.11077999999999999,0.08481577716689662,0.2692297979797979,0.6072222222222222,-0.28444444444444444,6.0,6.0,8.0,0.08481577716689662,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,2,formal,0.1,18,1.0,0.0,1.0,3.4490307569503784,16.543095376756455,90,90,0.09534821660713248,0,0,122920000,59.31424224,179.5184925,8421047,5,0.356,0.5927777777777777,50,5.0,1.0,0.12086000000000002,0.09277976349432218,0.3271780303030303,0.5111111111111111,0.08166666666666667,6.0,6.0,6.0,0.09277976349432218,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,3,formal,0.1,18,1.0,0.0,1.0,2.9569385051727295,14.872689035203722,90,90,0.021669981720231022,0,0,122920000,60.687732530000005,184.5316816,8437407,5,0.3025,0.026111111111111113,50,5.0,1.0,0.028079999999999997,0.02104008435294203,0.09404671717171718,0.30833333333333335,-0.28222222222222226,6.0,6.0,6.0,0.02104008435294203,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,4,formal,0.1,18,1.0,0.0,1.0,3.221436858177185,11.822256366411844,90,90,0.0328471208016952,0,0,122920000,62.03512844000001,184.8007112,8433359,5,0.319,0.051666666666666666,50,5.0,1.0,0.04242,0.03190292393536714,0.11480429292929291,0.0005555555555555556,0.051111111111111114,7.0,7.0,7.0,0.03190292393536714,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,5,formal,0.1,18,1.0,0.0,1.0,3.0608577728271484,11.090329845746359,90,90,0.010367275202938325,0,0,122920000,56.14449664000001,147.7156342,8330959,5,0.33,0.13,50,5.0,1.0,0.013480000000000002,0.010062542739006827,0.07099747474747475,0.0044444444444444444,0.12555555555555556,7.0,7.0,7.0,0.010062542739006827,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,6,formal,0.1,18,1.0,0.0,1.0,2.9018741846084595,3.3408158090379505,90,90,0.12840029731495223,0,0,122920000,62.213535719999996,127.80586,8404663,5,0.269,0.7894444444444444,50,5.0,1.0,0.16118,0.1250645867301522,0.49236742424242413,0.15166666666666667,0.6377777777777778,6.0,6.0,6.0,0.1250645867301522,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,7,formal,0.1,18,1.0,0.0,1.0,3.689980387687683,6.698674705293444,90,90,0.03680912940833839,0,0,122920000,59.08164056999999,147.841994,8314575,5,0.322,0.15333333333333332,50,5.0,1.0,0.04748000000000001,0.03575525425503167,0.07178661616161615,0.0,0.15333333333333332,7.0,7.0,7.0,0.03575525425503167,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,8,formal,0.1,18,1.0,0.0,1.0,3.108605980873108,6.661677373780145,90,90,0.07941480307605948,0,0,122920000,58.75759592,147.3769166,8400567,5,0.288,0.1761111111111111,50,5.0,1.0,0.10114,0.07723891238501239,0.22289772727272733,0.005555555555555556,0.17055555555555554,10.0,10.0,15.0,0.07723891238501239,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,0.1,9,formal,0.1,18,1.0,0.0,1.0,2.88831889629364,14.774006009101868,90,90,0.0801869880110498,0,0,122920000,59.378014359999995,179.9172641,8347295,5,0.3185,0.2838888888888889,50,5.0,1.0,0.10209999999999997,0.07799173260836073,0.2804229797979798,0.8538888888888889,-0.5700000000000001,8.0,8.0,8.0,0.07799173260836073,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,10,0,formal,0.1,18,1.0,0.0,1.0,2.447807192802429,9.809687587949965,90,90,0.08400485161417352,0,0,122920000,58.82589838999999,211.5153945,8318647,5,0.3325,0.16055555555555556,50,5.0,1.0,0.10683999999999999,0.08171436108668947,0.26228535353535354,0.09111111111111111,0.06944444444444445,6.0,7.0,12.0,0.08171436108668947,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,10,1,formal,0.1,18,1.0,0.0,1.0,2.759216785430908,14.440574169158936,90,90,0.07714855743906213,0,0,122920000,59.04077151,179.3083339,8322743,5,0.338,0.19777777777777777,50,5.0,1.0,0.09831999999999995,0.07502969902651252,0.2522853535353535,0.085,0.11277777777777777,9.0,9.0,15.0,0.07502969902651252,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,10,2,formal,0.1,18,1.0,0.0,1.0,3.009192109107971,16.106619503762985,90,90,0.08450487524181342,0,0,122920000,59.15086883999999,180.8407111,8425167,5,0.3225,0.6594444444444445,50,5.0,1.0,0.10745999999999996,0.08220197448464056,0.3116792929292929,0.17722222222222223,0.4822222222222223,7.0,7.0,7.0,0.08220197448464056,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,10,3,formal,0.1,18,1.0,0.0,1.0,2.46749484539032,14.554170568784079,90,90,0.07907708356659295,0,0,122920000,58.32839285000001,180.0500283,8331007,5,0.349,0.5033333333333333,50,5.0,1.0,0.10071999999999998,0.07690967301947504,0.265530303030303,0.18888888888888888,0.3144444444444444,6.0,7.0,10.0,0.07690967301947504,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,10,4,formal,0.1,18,1.0,0.0,1.0,3.0591678619384766,11.436198075612387,90,90,0.07738950230060669,0,0,122920000,68.2479726,190.8455177,8404735,5,0.347,0.42777777777777776,50,5.0,1.0,0.09862,0.0752645661185718,0.2571464646464646,0.035,0.3927777777777778,6.0,10.0,15.0,0.0752645661185718,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,10,5,formal,0.1,18,1.0,0.0,1.0,2.817527651786804,11.138268523746067,90,90,0.0901282438544252,0,0,122920000,59.243491260000006,154.6904978,8408759,5,0.3265,0.38055555555555554,50,5.0,1.0,0.11442,0.08768677483297745,0.3216729797979798,0.09944444444444445,0.2811111111111111,6.0,6.0,13.0,0.08768677483297745,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,10,6,formal,0.1,18,1.0,0.0,1.0,2.9030745029449463,2.9787566794289484,90,90,0.07764654821202305,0,0,122920000,58.92332884,122.5692709,8298167,5,0.3025,0.5666666666666667,50,5.0,1.0,0.09894,0.07551513182935546,0.2618055555555557,0.3011111111111111,0.26555555555555554,7.0,7.0,7.0,0.07551513182935546,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,10,7,formal,0.1,18,1.0,0.0,1.0,3.4400429725646973,6.468014266755846,90,90,0.0783375538370178,0,0,122920000,58.96509863000001,154.1350796,8412903,5,0.37,0.49,50,5.0,1.0,0.09979999999999997,0.0761887360113734,0.28854797979797986,0.1,0.39,6.0,6.0,16.0,0.0761887360113734,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,10,8,formal,0.1,18,1.0,0.0,1.0,3.532646656036377,6.302784230973986,90,90,0.0802513527523207,0,0,122920000,58.96448702,149.1901949,8322767,5,0.3365,0.545,50,5.0,1.0,0.10218000000000002,0.07805448478489907,0.2768371212121212,0.0044444444444444444,0.5405555555555556,7.0,10.0,14.0,0.07805448478489907,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_freshness_lease,dirichlet_lcb,diverse_then_repeat_backdoor,10,9,formal,0.1,18,1.0,0.0,1.0,3.110630512237549,14.730925732188755,90,90,0.08448874313113534,0,0,122920000,56.89094988,173.997555,8314551,5,0.304,0.6505555555555556,50,5.0,1.0,0.10744000000000004,0.082186242534839,0.2910164141414142,0.052222222222222225,0.5983333333333334,6.0,6.0,9.0,0.082186242534839,0.4666666666666667,0.5333333333333333,10,8,0,5
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.1,0,formal,0.1,18,1.0,0.0,1.0,3.208102226257324,10.168244335386488,90,90,0.08169999999999975,0,0,122920000,66.48005484,226.4693372,8314599,5,0.3015,0.0077777777777777776,50,5.0,1.0,0.08169999999999998,0.08169999999999977,0.06597853535353536,0.0,0.0077777777777777776,6.0,6.0,23.0,0.08169999999999977,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.1,1,formal,0.1,18,1.0,0.0,1.0,2.524315357208252,15.251207576857674,90,90,0.11077999999999995,0,0,122920000,73.080254,198.6232909,8318671,5,0.304,0.016666666666666666,50,5.0,1.0,0.11078,0.11077999999999989,0.11349747474747476,0.02666666666666667,-0.010000000000000002,7.0,7.0,nan,0.11077999999999989,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.1,2,formal,0.1,18,1.0,0.0,1.0,2.4501235485076904,16.445856279797024,90,90,0.12086000000000044,0,0,122920000,67.81863898999998,196.5982198,8326791,5,0.322,0.04055555555555555,50,5.0,1.0,0.12086000000000002,0.12086000000000044,0.10756313131313129,0.2427777777777778,-0.20222222222222225,6.0,8.0,32.0,0.12086000000000044,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.1,3,formal,0.1,18,1.0,0.0,1.0,2.9274433851242065,14.602927870220608,90,90,0.028080000000000046,0,0,122920000,64.21271906,185.9201669,8425191,5,0.338,0.03111111111111111,50,5.0,1.0,0.02808,0.028080000000000088,0.06647727272727272,0.005,0.02611111111111111,7.0,12.0,nan,0.028080000000000088,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.1,4,formal,0.1,18,1.0,0.0,1.0,2.9143766164779663,11.126177695062426,90,90,0.042420000000000055,0,0,122920000,61.80887058000001,185.7745496,8339175,5,0.334,0.09,50,5.0,1.0,0.04242,0.04242000000000004,0.07345959595959595,0.2961111111111111,-0.2061111111111111,6.0,8.0,nan,0.04242000000000004,0.0,1.0,0,0,0,0
cifar10,20,2,mixed_maturity,access_full,dirichlet_lcb,benign_concept_drift,0.1,5,formal,0.1,18,1.0,0.0,1.0,2.8850382566452026,11.264149361186558,90,90,0.013480000000000021,0,0,122920000,56.2508681,154.8637499,8318623,5,0.3125,0.1438888888888889,50,5.0,1.0,0.013480000000000002,0.013480000000000028,0.06587752525252527,0.07333333333333333,0.07055555555555557,14.0,44.0,nan,0.013480000000000028,0.0,1.0,0,0,0,0
